id	net_time	start_time	end_time	op	wf_curr_app	userid	status	user_type	comments	appid	grID	internalfileid	clientid	log_id
11768	4.70000000	20230412130443	20230412130448	GuaranteeSendFunctions.asp --> Sub WriteParameters	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295354	9798FID	CL000000013566	LT000000011685
2697	4.70000000	20230403083009	20230403083014	ClientsFunctions.asp --> Function ShowListCommission	yyy	DDESIMONE	GRISTDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295186	9744FID	CL000000013494	LT000000002678
441	4.70000000	20230330110100	20230330110104	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000437
2030	4.70000000	20230331110317	20230331110322	ClientsFunctions.asp --> Sub PrintFID	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295176	9786FID	CL000000013538	LT000000002013
210	4.69000000	20230330094412	20230330094417	ClientsFunctions.asp --> Sub PrintFID	yyy	LFINI	GRISTVerification	I	yyy	rptGuaranteeRequest	GR000000294917	9768FID	CL000000013526	LT000000000206
5164	4.69000000	20230404083755	20230404083800	Caricamento Pagina	XXX	DDESIMONE	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005128
10308	4.69000000	20230411103030	20230411103035	ClientsFunctions.asp --> Sub PrintFID	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295312	9792FID	CL000000013552	LT000000010236
10927	4.69000000	20230411170222	20230411170226	GuaranteeSendFunctions.asp --> Sub WriteParameters	yyy	FRINALDI	GRISTDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295107	9736FID	CL000000013481	LT000000010850
11383	4.69000000	20230412103217	20230412103222	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0500A	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295434	9803FID	CL000000013545	LT000000011302
9609	4.68000000	20230406172735	20230406172739	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600I	DESKAGRARIO	GRACCEPTANCEMONITORING	E	yyy	GuaranteeRequest	GR000000291712	9634FID	CL000000013354	LT000000009538
2096	4.68000000	20230331111434	20230331111439	ClientsFunctions.asp --> Function ShowListCommission	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295029	9782FID	CL000000013531	LT000000002079
4147	4.67000000	20230403132539	20230403132543	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004114
2082	4.66000000	20230331111118	20230331111123	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000002065
601	4.66000000	20230330113239	20230330113244	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000595
9975	4.66000000	20230407125135	20230407125140	ClientsFunctions.asp --> Function ShowListCommission	yyy	FFAILLI	GRRISDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295401	9748FID	CL000000013497	LT000000009904
4206	4.65000000	20230403141836	20230403141841	GuaranteeRequestDetail.asp --> CaricamentoPagina	#WF3021	FFAILLI	GRRimodPDAAcceptedDIR	I	yyy	GuaranteeRequest	GR000000295210	8951FID	CL000000012375	LT000000004173
4270	4.64000000	20230403144038	20230403144043	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	SCHEMBARI		E	yyy	GuaranteeRequest	GR000000295211		CL000000013567	LT000000004237
4403	4.64000000	20230403150038	20230403150042	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004370
2486	4.64000000	20230331140241	20230331140245	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	MUGLIONI21		E	yyy	GuaranteeRequest	GR000000294746		CL000000013522	LT000000002467
11177	4.64000000	20230412094912	20230412094917	ClientsFunctions.asp --> Sub PrintFID	yyy	FCATANIA	GRISTVerification	I	yyy	rptGuaranteeRequest	GR000000295437	9801FID	CL000000013570	LT000000011100
9448	4.63000000	20230406152043	20230406152048	ClientsFunctions.asp --> Function ShowListCommission	yyy	SSCAGNETTI	GROrderMonitoring	I	yyy	GuaranteeRequest	GR000000262928	7752FID	CL000000011168	LT000000009377
4281	4.63000000	20230403144128	20230403144133	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	SCHEMBARI		E	yyy	GuaranteeRequest	GR000000295211		CL000000013567	LT000000004248
4212	4.63000000	20230403142234	20230403142238	GuaranteeRequestDetail.asp --> CaricamentoPagina	#WF3021	FFAILLI	GRRimodPDAAcceptedDIR	I	yyy	GuaranteeRequest	GR000000295210	8951FID	CL000000012375	LT000000004179
7942	4.63000000	20230405112246	20230405112251	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600F	MGUANDALINI	GRDISBURSEMENTSEG	I	yyy	GuaranteeRequest	GR000000295325	9769FID	CL000000013527	LT000000007879
6495	4.62000000	20230404164711	20230404164715	Caricamento Pagina	XXX	DCARANGELO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006447
2596	4.62000000	20230331160943	20230331160948	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	SCHEMBARI		E	yyy	GuaranteeRequest	GR000000295181		CL000000013564	LT000000002577
748	4.62000000	20230330122200	20230330122205	Caricamento Pagina	XXX	SSCAGNETTI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000742
129	4.62000000	20230330091822	20230330091827	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000127
5933	4.61000000	20230404150946	20230404150950	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600J3	INTEGRAPLUS	GRBANKDISBURSEMENTCONFIRMATION	E	yyy	GuaranteeRequest	GR000000294001	8140FID	CL000000011528	LT000000005892
1923	4.60000000	20230331104633	20230331104638	Caricamento Pagina	XXX	SDELGOBBO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000001906
11168	4.60000000	20230412094732	20230412094736	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000011091
12197	4.60000000	20230412152739	20230412152744	GuaranteeSendFunctions.asp --> Sub ComputeAPR	yyy	PACHINOPROMOZIONISERVIZI		E	yyy	GuaranteeRequest	GR000000295462	9807FID	CL000000013573	LT000000012114
10825	4.59000000	20230411150553	20230411150558	ClientsFunctions.asp --> Sub PrintFID	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295434	9803FID	CL000000013545	LT000000010748
2605	4.59000000	20230331161236	20230331161241	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	SCHEMBARI		E	yyy	GuaranteeRequest	GR000000295183		CL000000013565	LT000000002586
4228	4.59000000	20230403142715	20230403142720	GuaranteeRequestDetail.asp --> CaricamentoPagina	#WF3021	FFAILLI	GRRimodPDAAcceptedDIR	I	yyy	GuaranteeRequest	GR000000295210	8951FID	CL000000012375	LT000000004195
6063	4.58000000	20230404154544	20230404154549	Caricamento Pagina	XXX	FFAILLI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006022
4538	4.57000000	20230403152019	20230403152023	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004504
886	4.57000000	20230330134240	20230330134245	ClientsFunctions.asp --> Sub PrintFID	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295141	9785FID	CL000000013551	LT000000000879
10462	4.57000000	20230411112207	20230411112211	ClientsFunctions.asp --> Function ShowListCommission	yyy	LTGEMMA	GRSEGDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295421	9713FID	CL000000013451	LT000000010387
8841	4.56000000	20230406094117	20230406094122	Caricamento Pagina	XXX	DCARANGELO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000008771
10850	4.55000000	20230411152853	20230411152858	ClientsFunctions.asp --> Function ShowListCommission	yyy	MSCARINZI	GRRAMDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000293885	9642FID	CL000000013371	LT000000010773
10785	4.55000000	20230411142506	20230411142511	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000010708
10926	4.55000000	20230411170217	20230411170221	ClientsFunctions.asp --> Sub execInsertIntoListCommissionTableIfNotExist	yyy	FRINALDI	GRISTDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295107	9736FID	CL000000013481	LT000000010849
10203	4.55000000	20230411095650	20230411095654	ClientsFunctions.asp --> Function ShowListCommission	yyy	LCASA	GRDGDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295234	9617FID	CL000000013334	LT000000010132
4667	4.54000000	20230403154738	20230403154743	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004631
2049	4.54000000	20230331110441	20230331110445	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000002032
6742	4.53000000	20230404170449	20230404170453	ClientsFunctions.asp --> Sub PrintFID	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295266	9789FID	CL000000013542	LT000000006691
10770	4.53000000	20230411134929	20230411134933	ClientsFunctions.asp --> Sub PrintFID	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295407	9800FID	CL000000013549	LT000000010693
8058	4.51000000	20230405114233	20230405114238	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600F	MGUANDALINI	GRDISBURSEMENTSEG	I	yyy	GuaranteeRequest	GR000000295321	9761FID	CL000000013510	LT000000007995
4377	4.51000000	20230403145856	20230403145900	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004344
9932	4.50000000	20230407122833	20230407122838	ClientsFunctions.asp --> Sub PrintFID	yyy	BANCACENTROQUILICI		E	yyy	rptGuaranteeRequest	GR000000295378		CL000000013571	LT000000009861
11231	4.49000000	20230412101150	20230412101155	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000011153
12325	4.49000000	20230412161130	20230412161134	Caricamento Pagina	XXX	DCARANGELO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000012242
6435	4.49000000	20230404164359	20230404164404	Caricamento Pagina	XXX	DCARANGELO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006388
4406	4.48000000	20230403150056	20230403150100	ClientsFunctions.asp --> Function ShowListCommission	yyy	MSCARINZI	GRRAMDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000292709	9547FID	CL000000013260	LT000000004373
2603	4.48000000	20230331161140	20230331161144	GuaranteeSendFunctions.asp --> Sub ComputeAPR	yyy	SCHEMBARI		E	yyy	GuaranteeRequest	GR000000295181	9794FID	CL000000013564	LT000000002584
5773	4.47000000	20230404130835	20230404130839	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005732
5765	4.46000000	20230404130457	20230404130502	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005724
6512	4.46000000	20230404164811	20230404164815	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006463
3460	4.46000000	20230403103311	20230403103315	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000003433
649	4.45000000	20230330114516	20230330114520	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000643
3736	4.44000000	20230403112329	20230403112334	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0500A	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295096	9781FID	CL000000013537	LT000000003704
8372	4.44000000	20230405123202	20230405123207	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000008305
6603	4.43000000	20230404165417	20230404165421	ClientsFunctions.asp --> Sub PrintFID	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295266	9789FID	CL000000013542	LT000000006553
5887	4.43000000	20230404145106	20230404145111	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005846
702	4.43000000	20230330120312	20230330120317	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000696
1869	4.43000000	20230331100243	20230331100247	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000001852
11312	4.43000000	20230412102101	20230412102105	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0500A	ASERRA	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295366	9799FID	CL000000013561	LT000000011232
9572	4.43000000	20230406165625	20230406165629	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	ALESERAFINI		E	yyy	GuaranteeRequest	GR000000294897		CL000000013541	LT000000009501
9533	4.43000000	20230406160422	20230406160427	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000009462
10247	4.42000000	20230411100314	20230411100319	ClientsFunctions.asp --> Function ShowListCommission	yyy	LTGEMMA	GRSEGDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295413	9751FID	CL000000013485	LT000000010175
4009	4.42000000	20230403124111	20230403124115	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000003976
2411	4.41000000	20230331130400	20230331130405	Caricamento Pagina	XXX	SSCAGNETTI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000002392
2	4.41000000	20230329184506	20230329184510	ClientsFunctions.asp --> Sub PrintFID	yyy	LFINI	GRISTVerification	I	yyy	rptGuaranteeRequest	GR000000294917	9768FID	CL000000013526	LT000000000002
147	4.41000000	20230330092704	20230330092709	GuaranteeRequestDetail.asp --> CaricamentoPagina	#WF0600G	FFAILLI	FIDDISBURSEMENTBANK	I	yyy	GuaranteeRequest	GR000000165160	5408FID	CL000000007974	LT000000000145
5945	4.41000000	20230404151216	20230404151220	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005904
6074	4.41000000	20230404154632	20230404154637	GuaranteeRequestDetail.asp --> CaricamentoPagina	#ERR	FFAILLI	Completa	I	yyy	GuaranteeRequest	GR000000189578	6186FID	CL000000009068	LT000000006033
6046	4.41000000	20230404154315	20230404154319	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006005
6487	4.41000000	20230404164701	20230404164705	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0500	DDESIMONE	GRLoanOfficer	I	yyy	GuaranteeRequest	GR000000295264	9789FID	CL000000013542	LT000000006440
8161	4.41000000	20230405115107	20230405115111	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600F	MGUANDALINI	GRDISBURSEMENTSEG	I	yyy	GuaranteeRequest	GR000000295320	9745FID	CL000000013489	LT000000008094
10056	4.41000000	20230407143815	20230407143819	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	PREALPIPROMOZIONISERVIZI		E	yyy	GuaranteeRequest	GR000000295404		CL000000013572	LT000000009985
11956	4.41000000	20230412141625	20230412141630	Caricamento Pagina	XXX	ALEX1025	XXX	E	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000011873
11536	4.41000000	20230412111636	20230412111640	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000011454
10197	4.40000000	20230411095620	20230411095625	ClientsFunctions.asp --> Function ShowListCommission	yyy	LTGEMMA	GRDGDISBURSEMENTCONFIRMATION	I	yyy	GuaranteeRequest	GR000000295310	9751FID	CL000000013485	LT000000010126
376	4.40000000	20230330103620	20230330103625	ClientsFunctions.asp --> Sub PrintFID	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295096	9781FID	CL000000013537	LT000000000372
4204	4.40000000	20230403141823	20230403141828	GuaranteeRequestDetail.asp --> CaricamentoPagina	#WF3021	FFAILLI	GRRimodPDAAcceptedDIR	I	yyy	GuaranteeRequest	GR000000295210	8951FID	CL000000012375	LT000000004171
4291	4.40000000	20230403144221	20230403144225	GuaranteeSendFunctions.asp --> Sub ComputeAPR	yyy	SCHEMBARI		E	yyy	GuaranteeRequest	GR000000295211	9796FID	CL000000013567	LT000000004258
4318	4.38000000	20230403144730	20230403144734	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004285
2482	4.38000000	20230331140121	20230331140125	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	MUGLIONI21		E	yyy	GuaranteeRequest	GR000000294746		CL000000013522	LT000000002463
3238	4.38000000	20230403094903	20230403094907	GuaranteeSendFunctions.asp --> Sub WriteParameters	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295176	9786FID	CL000000013538	LT000000003211
795	4.38000000	20230330124838	20230330124842	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000788
2080	4.38000000	20230331111113	20230331111117	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000002063
8510	4.38000000	20230405141829	20230405141834	Caricamento Pagina	XXX	SDELGOBBO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000008442
9362	4.38000000	20230406143042	20230406143047	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000009291
10696	4.38000000	20230411130628	20230411130633	ClientsFunctions.asp --> Function ShowListCommission	yyy	LFINI	GRRimodPDAAcceptedIST	I	yyy	GuaranteeRequest	GR000000221716	3526FID	CL000000005329	LT000000010619
11914	4.38000000	20230412133742	20230412133747	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0500A	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295439	9780FID	CL000000013536	LT000000011831
12182	4.38000000	20230412152312	20230412152316	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	PACHINOPROMOZIONISERVIZI		E	yyy	GuaranteeRequest	GR000000295462		CL000000013573	LT000000012099
11669	4.37000000	20230412121716	20230412121721	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000011586
7971	4.37000000	20230405112730	20230405112735	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600F	MGUANDALINI	GRDISBURSEMENTSEG	I	yyy	GuaranteeRequest	GR000000295324	9767FID	CL000000013512	LT000000007908
134	4.37000000	20230330092245	20230330092250	Caricamento Pagina	XXX	FCATANIA	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000132
793	4.36000000	20230330123831	20230330123835	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000786
2070	4.36000000	20230331110648	20230331110652	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000002053
2884	4.36000000	20230403085649	20230403085653	Caricamento Pagina	XXX	MGUANDALINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000002863
4183	4.36000000	20230403135426	20230403135430	ClientsFunctions.asp --> Sub CalculateAmortizationSchedule	yyy	MUGLIONI21	XXX	E	yyy	ClientsGuaranteeCalculation	XXX	XXX	XXX	LT000000004150
6797	4.36000000	20230404171403	20230404171408	Caricamento Pagina	XXX	SMERCURI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006746
6684	4.35000000	20230404165936	20230404165941	Caricamento Pagina	XXX	DCARANGELO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006633
5917	4.35000000	20230404150429	20230404150434	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005876
4677	4.35000000	20230403154856	20230403154900	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004641
9304	4.35000000	20230406132039	20230406132043	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000009233
6294	4.34000000	20230404162855	20230404162900	Caricamento Pagina	XXX	DCARANGELO	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000006250
5805	4.33000000	20230404140909	20230404140913	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005764
4698	4.33000000	20230403155105	20230403155110	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000004662
3989	4.33000000	20230403123733	20230403123738	GuaranteeSendFunctions.asp --> Sub WriteParameters	yyy	FRINALDI	GRISTDISBURSEMENTCONFIRMATION	I	yyy	ClientsAmortizationSchedule	GR000000294992	9702FID	CL000000013412	LT000000003956
168	4.33000000	20230330093253	20230330093258	Caricamento Pagina	XXX	FCATANIA	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000166
11230	4.33000000	20230412101149	20230412101153	GuaranteeSendFunctions.asp --> Sub WriteParameters	yyy	FRINALDI	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295434	9803FID	CL000000013545	LT000000011152
11698	4.32000000	20230412123429	20230412123433	ClientsFunctions.asp --> Function ShowListCommission	yyy	MSCARINZI	GROrderMonitoring	I	yyy	GuaranteeRequest	GR000000294907	9656FID	CL000000013378	LT000000011615
231	4.32000000	20230330095958	20230330100302	ClientsFunctions.asp --> Sub PrintFID	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000294917	9768FID	CL000000013526	LT000000000227
6034	4.32000000	20230404154157	20230404154202	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005993
8885	4.32000000	20230406100013	20230406100018	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000008815
8001	4.31000000	20230405113418	20230405113422	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0600F	MGUANDALINI	GRDISBURSEMENTSEG	I	yyy	GuaranteeRequest	GR000000295323	9766FID	CL000000013511	LT000000007938
7670	4.30000000	20230405104720	20230405104724	ClientsFunctions.asp --> Sub PrintFID	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295327	9793FID	CL000000013522	LT000000007612
8034	4.29000000	20230405113831	20230405113836	GuaranteeRequestDetail.asp --> ShowForm-Send	#WF0100	MSALVATICI		E	yyy	GuaranteeRequest	GR000000295218		CL000000013568	LT000000007971
5820	4.29000000	20230404141227	20230404141231	Caricamento Pagina	XXX	FRINALDI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005779
5947	4.29000000	20230404151356	20230404151400	Caricamento Pagina	XXX	LFINI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000005906
89	4.29000000	20230330090239	20230330090243	Caricamento Pagina	XXX	MSCARINZI	XXX	I	NULL	GuaranteeRequestStatusSearch	XXX	XXX	XXX	LT000000000088
11148	4.29000000	20230412093845	20230412093850	GuaranteeRequestDetail.asp --> Sub SendRecord	#WF0200	MGUANDALINI	GRPreverification	I	yyy	GuaranteeRequest	GR000000295406	9804FID	CL000000013568	LT000000011071
11471	4.28000000	20230412105806	20230412105810	GuaranteeSendFunctions.asp --> Sub WriteParameters	yyy	DDESIMONE	GRISTVerification	I	yyy	GuaranteeRequest	GR000000295327	9793FID	CL000000013522	LT000000011390
